status,price,type,rarity,bundle_size,title
on_sale,2400,irrelevant,—,0,金沢【会場限定】ご当地ズトカ入り YANKEE STICKER SHEET
on_sale,2400,irrelevant,—,0,京都【会場限定】ご当地ズトカ入り YANKEE STICKER SHEET　ず
on_sale,1500,bundle,unknown,3,ZUTOMAYO トレーディングカード　3点セット
on_sale,700,single,unknown,1,ZUTOMAYO トレーディングカード にらちゃん　（勉強しといてよ）
on_sale,5000,bundle,unknown,0,ずっと真夜中でいいのに。ztmypremiumカード・バッジセット
on_sale,3999,single,unknown,1,ZUTOMAYOカード ズトカ 5周年 プロモカード
on_sale,1999,bundle,unknown,119,ZUTOMAYOカード(第1弾) まとめ売り119枚
on_sale,1300,bundle,unknown,4,ZUTOMAYOカードSR4枚セット
on_sale,1300,bundle,unknown,2,ZUTOMAYOカード2枚セット
on_sale,1500,bundle,unknown,4,ZUTOMAYOカードSR4枚セット
on_sale,999,single,unknown,1,ZUTOMAYO プレミアムコレクションカード コズミックどろ団子ツアー
on_sale,2500,irrelevant,—,0,ズトカ まとめ売り 66枚
on_sale,2500,irrelevant,—,0,ズトカ 64枚 まとめ売り
on_sale,5555,single,SEC,1,ずとまよ うにぐりくん 勘冴えて悔しいわ にらちゃん KKB シークレット
on_sale,800,single,unknown,1,ずっと真夜中でいいのに。 カード うにぐりず
on_sale,400,single,PR,1,ずっと真夜中でいいのに。うにぐりくん マルイ限定カード
on_sale,2000,bundle,unknown,4,ZUTOMAYOカードSR4枚セット
on_sale,3000,irrelevant,—,0,【非売品・未使用】ずとまよキラキラステッカー19点セット
on_sale,2000,single,unknown,1,ずとまよ　カード　ur付き
on_sale,3900,bundle,UR,12,ZUTOMAYO トレーディングカード SR UR ご当地カード12枚セット
on_sale,11888,bundle,unknown,0,ZUTOMAYO CARD スターターパック、ベーシックパック　セット
on_sale,500,single,unknown,1,ZUTOMAYO カード
on_sale,500,single,unknown,1,ZUTOMAYO トレーディングカード 017104
on_sale,500,single,unknown,1,ZUTOMAYO トレーディングカード 未使用
on_sale,2000,bundle,unknown,2,ZUTOMAYOカード2枚セット
on_sale,555,single,R,1,ZUTOMAYO CARD ZTMY キャッチャー R など
on_sale,888,bundle,R,2,ZUTOMAYO CARD にらメイド (暗く黒く) R ２枚など
on_sale,666,bundle,R,3,ZUTOMAYO CARD にらちゃん (ハゼ馳せる果てるまで) R ３枚
on_sale,599,bundle,R,3,ZUTOMAYO CARD ズトマヨカクテル R ３枚
on_sale,599,bundle,R,3,ZUTOMAYO CARD 思い出のカメラ R ３枚
on_sale,599,bundle,R,3,ZUTOMAYO CARD 掴め R ３枚
on_sale,599,bundle,R,3,ZUTOMAYO CARD 夜中のネコリセット R ３枚
on_sale,499,bundle,R,2,ZUTOMAYO CARD うにぐりパン R ２枚
on_sale,499,bundle,R,2,ZUTOMAYO CARD にらちゃん (脳裏上のクラッカー) R ２枚
on_sale,1444,bundle,R,0,ZUTOMAYO CARD にらちゃん R ５種セット
on_sale,2399,single,PR,1,ZUTOMAYOカード 石川 美術館うにぐり スナネコ　ご当地　ズトカ　ずとまよ
on_sale,80000,single,unknown,1,【在庫限り】ZUTOMAYO CARD 第一弾、第二弾、第三弾バラ売り
on_sale,7555,single,unknown,1,ずとまよ　カード　ズトカ　ずっと真夜中でいいのに。　お勉強しといてよ　にらちゃん
on_sale,8444,single,unknown,1,ずとまよ　ずっと真夜中でいいのに。　カード　うにぐりくん　勘冴えて悔しいわ
on_sale,666,bundle,R,2,ZUTOMAYO CARD グレイ (ばかじゃないのに) R ２枚など
on_sale,555,bundle,N,6,ZUTOMAYO CARD お便り投稿 N ６枚
on_sale,555,bundle,N,6,ZUTOMAYO CARD にらちゃん (夏枯れ) N ６枚
on_sale,555,bundle,N,6,ZUTOMAYO CARD にらちゃん (蹴っ飛ばした毛布) N ６枚
on_sale,555,bundle,N,6,ZUTOMAYO CARD チョウチョ・にらちゃん (ミラーチューン) N ６枚
on_sale,555,bundle,N,6,ZUTOMAYO CARD にらちゃん (眩しいDNAだけ) N ６枚
on_sale,1000,single,unknown,1,zutomayo card にらチャイナ（お勉強しといてよ）
on_sale,6500,bundle,unknown,0,ZUTOMAYO CARD ベーシックパック
on_sale,888,single,unknown,1,ZUTOMAYO CARD うにぐりず R+
on_sale,1500,single,unknown,1,ZUTOMAYO CARD 狐の窓
on_sale,555,bundle,N,6,ZUTOMAYO CARD 回廊 N ６枚
on_sale,553,bundle,N,6,ZUTOMAYO CARD ナナシ (暗く黒く) N ６枚 ②
on_sale,555,bundle,N,6,ZUTOMAYO CARD ナナシ (暗く黒く) N ６枚
on_sale,555,bundle,N,6,ZUTOMAYO CARD にらちゃん (秒針を噛む) N ６枚
on_sale,1666,bundle,unknown,2,ZUTOMAYO CARD 叢雲の剣うにぐり R+ ２枚
on_sale,888,bundle,R,4,ZUTOMAYO CARD にらちゃん人形 R ４枚
on_sale,1999,single,unknown,1,ずとまよ プレミアム カード コズミックどろ団子
on_sale,7500,single,unknown,1,ZUTOMAYO CARD3 Long Tee A (Brown) Mサイズ
on_sale,2900,single,unknown,1,ZUTOMAYO PREMIUM 勲章 2024 2025
on_sale,500,irrelevant,—,0,ZUTOMAYOカード　4枚+シール1枚
on_sale,2500,single,unknown,1,ZUTOMAYO PREMIUM 勲章2023-2024
on_sale,300,single,unknown,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 093/104[N]：コールドスリープ
on_sale,300,single,unknown,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 089/104[N]：洗剤
on_sale,300,single,unknown,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 086/104[N]：封
on_sale,300,single,unknown,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 072/104[N]：チョウチョ・にらちゃん(ミラーチューン)
on_sale,300,single,R,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 061/104[R]：正義の傘
on_sale,300,single,R,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 043/104[R]：にらちゃん(ハゼ馳せる果てるまで)
on_sale,300,single,R,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 058/104[R]：開店準備
on_sale,300,bundle,R,0,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 056/104[R]：バイト後のふたり(猫リセット)
on_sale,300,single,R,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 048/104[R]：さすらいのうにぐりくん
on_sale,300,single,R,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 036/104[R]：にらちゃん(勘ぐれい)
on_sale,300,single,SR,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 026/104[SR]：灰版電気工業(株)幹部達
on_sale,300,single,R,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 040/104[R]：ミルクとコンクリートでできた猫
on_sale,300,single,SR,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 015/104[SR]：アカシュモクザメ遊具
on_sale,300,single,unknown,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 097/104[N]：スターダスト・シェイクハンド
on_sale,300,single,unknown,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 090/104[N]：ナイスショット
on_sale,300,single,unknown,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 082/104[N]：赤信号
on_sale,300,single,R,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 059/104[R]：掴め
on_sale,300,single,R,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 053/104[R]：奥の手
on_sale,300,single,unknown,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 094/104[N]：禁じられた出会い
on_sale,300,single,SR,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 018/104[SR]：ハカセ(低血ボルト)
on_sale,300,single,unknown,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 088/104[N]：工場見学
on_sale,300,single,unknown,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 080/104[N]：にらちゃん(MILABO)
on_sale,300,single,R,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 062/104[R]：夜弦の月
on_sale,300,bundle,R,0,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 042/104[R]：アルバイト・パン職人(猫リセット)
on_sale,300,single,R,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 035/104[R]：キラちゃん(綺羅キラー)
on_sale,300,single,SR,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 014/104[SR]：ズトマルキ号
on_sale,300,single,unknown,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 098/104[N]：ネットの評価
on_sale,300,single,unknown,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 085/104[N]：十字路
on_sale,300,single,unknown,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 099/104[N]：落書き教室
on_sale,300,single,R,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 060/104[R]：思い出のカメラ
on_sale,300,single,unknown,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 090/104[N]：DNA鍋
on_sale,300,single,R,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 054/104[R]：異なる世界の異なる姿
on_sale,300,single,unknown,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 081/104[N]：いちごケーキ
on_sale,300,single,R,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 056/104[R]：夕焼け風鏡
on_sale,300,single,unknown,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 095/104[N]：パラボラアンテナ
on_sale,300,single,R,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 047/104[R]：にらメイド(暗く黒く)
on_sale,300,single,unknown,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 065/104[N]：柿原 栗ムント(秒針を噛む)
on_sale,300,single,unknown,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 086/104[N]：縁
on_sale,300,single,R,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 039/104[R]：灰版電気工業(株)幹部
on_sale,300,single,R,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 039/104[R]：グレイ(Ham)
on_sale,300,single,unknown,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 079/104[N]：グレイ？(正しくなれない)
on_sale,300,single,R,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 033/104[R]：にらちゃん(居眠り遠征隊)
on_sale,300,single,R,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 061/104[R]：ZUTOMAYO CITY
on_sale,300,single,SR,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 027/104[SR]：ミラーシューター
on_sale,300,bundle,R,0,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 043/104[R]：配達員(猫リセット)
on_sale,300,single,R,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 036/104[R]：しゃくま男・・・?
on_sale,300,single,unknown,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 100/104[N]：植物化
on_sale,300,single,unknown,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 075/104[N]：にらちゃん(袖のキルト)
on_sale,300,single,unknown,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 067/104[N]：ちりとり男(勘冴えて悔しいわ)
on_sale,300,single,R,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 041/104[R]：にらちゃん・ナナシ(暗く黒く)
on_sale,300,single,unknown,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 103/104[N]：利権
on_sale,300,single,unknown,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 098/104[N]：スラムマート
on_sale,300,single,unknown,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 089/104[N]：時計(秒針を噛む)
on_sale,300,single,unknown,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 071/104[N]：にらちゃん(こんなこと騒動)
on_sale,300,single,R,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 062/104[R]：たけのこご飯
on_sale,300,single,R,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 055/104[R]：助っ人演奏隊
on_sale,300,single,R,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 044/104[R]：NAGA・アフロ☆サムライ(MILABO)
on_sale,300,single,R,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 038/104[R]：にらちゃん(あいつら全員同窓会)
on_sale,300,single,SR,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 025/104[SR]：顕現するハサミ
on_sale,300,single,SR,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 010/104[SR]：にらちゃん(胸の煙)
on_sale,300,single,unknown,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 077/104[N]：にらちゃん(眩しいDNAだけ)
on_sale,300,single,unknown,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 101/104[N]：正義の玉子
on_sale,300,single,unknown,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 094/104[N]：制御室
on_sale,300,single,R,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 060/104[R]：電撃鍵
on_sale,300,single,R,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 051/104[R]：にらちゃん(勘ぐれい)
on_sale,300,single,R,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 042/104[R]：うにぐりくん・みみかゆし
on_sale,300,single,R,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 035/104[R]：グレイヌ(胸の煙)
on_sale,1999,bundle,unknown,6,ずとまよ カードパック 6枚
on_sale,1000,irrelevant,—,0,コズ団　名巧　永遠深夜万博　ずとまよ　ステッカー　まとめ売り　カード
on_sale,1400,irrelevant,—,0,コズ団　名巧　永遠深夜万博　ずとまよ　ステッカー　まとめ売り　カード
on_sale,5499,single,unknown,1,ZUTOMAYO CARD3 Long Tee B (Green) Sサイズ
on_sale,1999,bundle,unknown,0,ZUTOMAYO トレーディングカード セット
on_sale,300,single,unknown,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 091/104[N]：しゃっくりの招き猫店
on_sale,300,single,R,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 046/104[R]：正義のミカタ
on_sale,300,single,unknown,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 083/104[N]：回廊
on_sale,300,single,unknown,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 087/104[N]：住む世界が違うな
on_sale,300,single,unknown,1,【中古】ZUTOMAYO CARD -THE BATTLE BEGINS- 101/104[N]：掲示板
on_sale,2222,bundle,R,0,ZUTOMAYO カードセット(R)
on_sale,1888,irrelevant,—,0,ずとまよ ZTMY カード スリーブ 50セット
on_sale,499,single,unknown,1,aca37　ずとまよ　カード　アフロ　サムライ　稲妻のレンジ　ZUTOMAYO　ずっと真夜中でいいのに
on_sale,5499,bundle,SEC,0,ZUTOMAYO 猫リセット　ずとカード第3弾シークレット
on_sale,4000,single,unknown,1,ずっと真夜中でいいのに。　ZUTOMAYOカード うにぐりくん
on_sale,4500,bundle,SR,0,ずっと真夜中で良いのに　SR、URカード等まとめ売り
on_sale,2999,single,unknown,1,ZUTOMAYO URカード　秒針を噛む
on_sale,666,irrelevant,—,0,ずとまよ 会場限定 やきやきヤンキーツアー ステッカーシート
on_sale,1200,single,unknown,1,ZUTOMAYO CARD あいつら全員同窓会
on_sale,4500,bundle,unknown,0,ZUTOMAYO トレーディングカード セット
on_sale,2200,irrelevant,—,0,ずっと真夜中でいいのに。コズミックどろ団子ツアー ステッカー 缶バッジ カード
on_sale,1999,single,unknown,1,ZUTOMAYOカード 仲間のドクロ
on_sale,3850,single,unknown,1,ずとまよ ZUTOMAYOCARD にらちゃん KKB
on_sale,29500,bundle,unknown,0,ZUTOMAYO CARD 第三弾セット
on_sale,66000,bundle,unknown,0,ZUTOMAYO CARD 第一弾、第二弾コンプリートセット
on_sale,1200,single,UR,1,ZUTOMAYOカード第一弾　UR 003/104
on_sale,3999,bundle,SR,3,ZUTOMAYOカード第1弾　UR3枚　SR 30枚セット
on_sale,3899,single,SEC,1,ZUTOMAYO CARD -105/104[SE]：にらちゃん(KKB)
on_sale,699,single,SR,1,ZUTOMAYO CARD SR 洗車中 ずとまよ ズトカ
on_sale,800,bundle,R,4,ZUTOMAYO CARD R まとめ売り ズトカ 4枚
on_sale,699,single,SR,1,ZUTOMAYO CARD SR にらちゃん 勘ぐれい
on_sale,699,single,SR,1,ZUTOMAYO CARD SR ずとまよ 爆弾みたいな球体
on_sale,799,single,SR,1,ZUTOMAYO CARD ずとまよ SR にらちゃん
on_sale,2999,single,unknown,1,ずっと真夜中でいいのに。　ZUTOMAYO カード　蹴っ飛ばした毛布urなど
on_sale,3520,irrelevant,—,0,最終値下げ　ZUTOMAYO プレミアムカード 仲間のドクロ限定バッジステッカー
on_sale,300,bundle,unknown,10,ZUTOMAYO トレーディングカードセット 10枚
on_sale,4800,single,unknown,1,ZUTOMAYO キャラクターカード 猫リセッター
on_sale,1500,bundle,unknown,0,ZUTOMAYO トレーディングカードセット
on_sale,999,bundle,unknown,8,zutomayoカード 8枚
on_sale,6500,single,unknown,1,ずっと真夜中でいいのに。バッジ
on_sale,555,irrelevant,—,0,ずとまよ ステッカー4枚
on_sale,2000,bundle,unknown,3,ずとまよ カード3枚セット
on_sale,700,bundle,unknown,3,ずとまよ カード3枚セット
